"scenario_id","residual_loss"
"sha256:ff2d3-r2j-00337","9184.849404753317"
"sha256:ff2d3-r2j-00338","29054.34022598095"
"sha256:ff2d3-r2j-00339","23325.415479860116"
"sha256:ff2d3-r2j-00340","22951.46516666737"
"sha256:ff2d3-r2j-00341","29054.34022598095"
"sha256:ff2d3-r2j-00342","31280.745965765193"
"sha256:ff2d3-r2j-00343","14129.255871013083"
"sha256:ff2d3-r2j-00344","29054.34022598095"
"sha256:ff2d3-r2j-00345","8386.039838005265"
"sha256:ff2d3-r2j-00346","-8169.823058967391"
"sha256:ff2d3-r2j-00347","13153.062894035538"
"sha256:ff2d3-r2j-00348","23120.151810385323"
"sha256:ff2d3-r2j-00349","41733.53906432362"
"sha256:ff2d3-r2j-00350","29054.34022598095"
"sha256:ff2d3-r2j-00351","36182.475910270885"
"sha256:ff2d3-r2j-00352","31798.22938409901"
"sha256:ff2d3-r2j-00353","29054.34022598095"
"sha256:ff2d3-r2j-00354","32169.003643010146"
"sha256:ff2d3-r2j-00355","-5834.550787873639"
"sha256:ff2d3-r2j-00356","29054.34022598095"
"sha256:ff2d3-r2j-00357","29054.34022598095"
"sha256:ff2d3-r2j-00358","41027.8927366869"
"sha256:ff2d3-r2j-00359","45444.07464405995"
"sha256:ff2d3-r2j-00360","29054.34022598095"
"sha256:ff2d3-r2j-00361","29054.34022598095"
"sha256:ff2d3-r2j-00362","39291.46230294667"
"sha256:ff2d3-r2j-00363","14756.704617985743"
"sha256:ff2d3-r2j-00364","29054.34022598095"
"sha256:ff2d3-r2j-00365","45908.15078331776"
"sha256:ff2d3-r2j-00366","26717.2466757494"
"sha256:ff2d3-r2j-00367","9430.200893400775"
"sha256:ff2d3-r2j-00368","55511.81151694851"
"sha256:ff2d3-r2j-00369","76719.24090416737"
"sha256:ff2d3-r2j-00370","37554.40383336659"
"sha256:ff2d3-r2j-00371","22013.318216732983"
"sha256:ff2d3-r2j-00372","23815.99130702381"
"sha256:ff2d3-r2j-00373","27893.715305290418"
"sha256:ff2d3-r2j-00374","42985.34026500721"
"sha256:ff2d3-r2j-00375","37827.122692595105"
"sha256:ff2d3-r2j-00376","12803.448683540537"
"sha256:ff2d3-r2j-00377","29054.34022598095"
"sha256:ff2d3-r2j-00378","13913.376619272043"
"sha256:ff2d3-r2j-00379","25294.52147030392"
"sha256:ff2d3-r2j-00380","-2915.0641109693534"
"sha256:ff2d3-r2j-00381","5730.00300319081"
"sha256:ff2d3-r2j-00382","19882.19312316151"
"sha256:ff2d3-r2j-00383","15435.773896078685"
"sha256:ff2d3-r2j-00384","13898.871868474016"
"sha256:ff2d3-r2j-00385","62086.42814244862"
"sha256:ff2d3-r2j-00386","34637.26078683339"
"sha256:ff2d3-r2j-00387","15682.137134359935"
"sha256:ff2d3-r2j-00388","30560.0681839037"
